Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2009,Kia,KMX,KIA,SPECTRA,LD8B0F94A1,0,2.000,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.84,46.5,1,Not eqipped,9KMX01076102,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0130000,0.4740000,303.0000000,0.0090000,,,,29.3,MPG,,,,,33.410,0.00580,0.020140,9.500,-0.06300,0.019600,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F94A1,0,2.000,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.84,46.5,1,Not eqipped,9KMX01076103,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010000,0.2250000,211.0000000,0.0030000,,,,42.2,MPG,,,,,33.410,0.00580,0.020140,9.500,-0.06300,0.019600,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,0,2.000,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2750,4.10,48.3,1,Not eqipped,9TKX10000231,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0221340,0.5588000,306.0000000,0.0150400,,0.0044000,0.01,28.5,MPG,,,,,34.860,0.42130,0.018990,19.160,0.20080,0.019630,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,0,2.000,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2750,4.10,48.3,1,Not eqipped,9TKX10000232,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0114000,0.2049000,225.0000000,0.0016600,,0.0036000,0.01,38.8,MPG,,,,,34.860,0.42130,0.018990,19.160,0.20080,0.019630,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,1,2.000,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,48.3,1,Not eqipped,9TKX10000233,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0194610,0.6415000,311.0000000,0.0280900,,,,28.0,MPG,,,,,34.860,0.50120,0.015590,18.440,0.28000,0.016110,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,1,2.000,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,48.3,1,Not eqipped,9TKX10000234,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0103570,0.1501000,220.0000000,0.0021500,,,,39.6,MPG,,,,,34.860,0.50120,0.015590,18.440,0.28000,0.016110,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN31,0,2.000,9TKXV02.05BA,Car,167,4,9LFN3AAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,46.1,1,Not eqipped,9TKX10000235,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0234470,0.5100000,324.0000000,0.0150900,,0.0041000,0.01,26.9,MPG,,,,,35.650,0.43080,0.018060,20.740,0.14250,0.019030,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN31,0,2.000,9TKXV02.05BA,Car,167,4,9LFN3AAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,46.1,1,Not eqipped,9TKX10000236,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0048350,0.0960000,224.0000000,0.0011900,,0.0019000,0.01,39.0,MPG,,,,,35.650,0.43080,0.018060,20.740,0.14250,0.019030,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,0,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.5,1,Not eqipped,9TKX10000237,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0207330,0.3924000,316.0000000,0.0190000,,0.0025000,0.01,27.6,MPG,,,,,33.710,0.48060,0.016350,20.040,0.16790,0.016990,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,0,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.5,1,Not eqipped,9TKX10000238,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030960,0.0494000,217.0000000,0.0023800,,0.0013000,0.01,40.2,MPG,,,,,33.710,0.48060,0.016350,20.040,0.16790,0.016990,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,1,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.5,1,Not eqipped,9TKX10000239,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0144300,0.2784000,344.0000000,0.0078800,,0.0039000,0.01,25.4,MPG,,,,,33.710,0.48060,0.016350,20.040,0.16790,0.016990,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,1,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.5,1,Not eqipped,9TKX10000240,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0029840,0.0376000,219.0000000,0.0021700,,0.0014000,0.01,39.9,MPG,,,,,33.710,0.48060,0.016350,20.040,0.16790,0.016990,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,2,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.1,1,Not eqipped,9TKX10000364,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0206750,0.7791000,323.0000000,0.0273500,,0.0040000,0.01,26.9,MPG,,,,,35.620,0.40070,0.018060,19.880,0.23430,0.017860,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,2,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.1,1,Not eqipped,9TKX10000365,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0046360,0.0629000,227.0000000,0.0067300,,0.0018000,0.01,38.5,MPG,,,,,35.620,0.40070,0.018060,19.880,0.23430,0.017860,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,3,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.1,1,Not eqipped,9TKX10000366,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0190110,0.4682000,346.0000000,0.0099100,,0.0041000,0.01,25.2,MPG,,,,,35.620,0.40070,0.018060,19.880,0.23430,0.017860,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,3,2.000,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.10,34.1,1,Not eqipped,9TKX10000367,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0065610,0.0874000,227.0000000,0.0010300,,0.0024000,0.01,38.4,MPG,,,,,35.620,0.40070,0.018060,19.880,0.23430,0.017860,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,Mercedes-Benz,MBX,Mercedes-Benz,ML 350,W164E35-Z6034-1,1,3.498,9MBXT03.5U2A,Truck,268,,M272-35,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.90,33.8,1,Not eqipped,9MBX10002103,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0106600,0.1916000,464.1500000,0.0255000,,,,18.9,MPG,,,,,42.489,0.49204,0.025584,15.737,-0.24920,0.032012,,,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,ML 350,W164E35-Z6034-1,1,3.498,9MBXT03.5U2A,Truck,268,,M272-35,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.90,33.8,1,Not eqipped,9MBX10002104,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0208100,0.3195000,315.9200000,0.0042000,,,,27.8,MPG,,,,,42.489,0.49204,0.025584,15.737,-0.24920,0.032012,,,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (convertible),A451E10-Z8010,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003951,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0200100,0.2518000,201.2600000,0.0134000,,,,44.3,MPG,,,,,18.087,0.26066,0.018114,6.639,0.15600,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (convertible),A451E10-Z8010,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003952,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0110600,0.2211000,154.1900000,0.0012000,,,,57.8,MPG,,,,,18.087,0.26066,0.018114,6.639,0.15600,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (coupe),A451E10-Z8010-1,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003945,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0200100,0.2518000,201.2600000,0.0134000,,,,44.3,MPG,,,,,18.087,0.26066,0.018114,6.639,0.15600,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (coupe),A451E10-Z8010-1,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003946,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0110600,0.2211000,154.1900000,0.0012000,,,,57.8,MPG,,,,,18.087,0.26066,0.018114,6.639,0.15600,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,G37 CONVERTIBLE Sport 6MT,MMB056,0,3.700,9NSXV03.7GAB,Car,325,6,VQ37VHR,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.92,40.1,1,Not eqipped,9NSX10002364,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0314000,1.4496000,436.0000000,0.0184000,,,,20.3,MPG,,,,,35.830,0.22800,0.018670,17.650,-0.06520,0.019510,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,G37 CONVERTIBLE Sport 6MT,MMB056,0,3.700,9NSXV03.7GAB,Car,325,6,VQ37VHR,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.92,40.1,1,Not eqipped,9NSX10002365,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025000,0.2760000,268.0000000,0.0064000,,,,33.2,MPG,,,,,35.830,0.22800,0.018670,17.650,-0.06520,0.019510,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MLC290,1,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX91000080,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002834,0.0833957,249.0133418,0.0116578,,0.0002901,,35.7,MPG,,,,,33.870,0.33570,0.018320,11.500,-0.00090,0.020630,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MLC290,1,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX91000081,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0235016,0.3288072,427.0813718,0.0382555,,0.0044100,,20.8,MPG,,,,,33.870,0.33570,0.018320,11.500,-0.00090,0.020630,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,1,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX10002474,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0315000,0.5765000,409.0000000,0.0232000,,,,21.8,MPG,,,,,33.870,0.33570,0.018320,11.110,0.07910,0.019530,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,1,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX10002475,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018000,0.2788000,251.0000000,0.0065000,,,,35.5,MPG,,,,,33.870,0.33570,0.018320,11.110,0.07910,0.019530,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,2,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.8,1,Not eqipped,9NSX10002476,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0270000,0.4183000,402.0000000,0.0158000,,,,22.2,MPG,,,,,33.870,0.33570,0.018040,13.170,0.10330,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,2,3.700,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.8,1,Not eqipped,9NSX10002477,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025000,0.0582000,253.0000000,0.0028000,,,,35.3,MPG,,,,,33.870,0.33570,0.018040,13.170,0.10330,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.800,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46.0,1,Not eqipped,9NSX91000044,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0289397,0.2903575,293.6127552,0.0225841,,0.0027936,,30.2,MPG,,,,,16.390,0.29690,0.024770,2.640,0.10950,0.025510,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.800,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46.0,1,Not eqipped,9NSX91000045,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0043197,0.1154134,214.9592265,0.0018363,,0.0019111,,41.3,MPG,,,,,16.390,0.29690,0.024770,2.640,0.10950,0.025510,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.800,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46.0,1,Not eqipped,9NSX91000076,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0353056,0.4129405,289.0582119,0.0195274,,0.0029333,,30.7,MPG,,,,,16.390,0.29690,0.024770,2.640,0.10950,0.025510,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10000342,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022000,0.0969000,209.0000000,0.0013000,,,,42.7,MPG,,,,,34.240,-0.16080,0.027270,11.290,-0.06780,0.025640,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10000344,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025000,0.1209000,208.0000000,0.0010000,,,,42.9,MPG,,,,,34.240,-0.16080,0.027270,11.290,-0.06780,0.025640,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10002393,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0257000,0.1744000,249.0000000,0.0167000,,,,35.7,MPG,,,,,34.240,-0.16080,0.027270,11.290,-0.06780,0.025640,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10000346,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0020000,0.0752000,209.0000000,0.0010000,,,,42.6,MPG,,,,,33.220,-0.16150,0.027500,9.450,-0.12370,0.026660,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10000348,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019000,0.0817000,206.0000000,0.0009000,,,,43.2,MPG,,,,,33.220,-0.16150,0.027500,9.450,-0.12370,0.026660,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.800,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10002394,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0270000,0.1901000,249.0000000,0.0163000,,,,35.7,MPG,,,,,33.220,-0.16150,0.027500,9.450,-0.12370,0.026660,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,2,2.000,9NSXV02.0G2A,Car,140,4,AM20DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10000624,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0342000,0.2160000,273.0000000,0.0170000,,,,32.7,MPG,,,,,46.960,-0.71610,0.030170,18.640,-0.55190,0.027020,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,2,2.000,9NSXV02.0G2A,Car,140,4,AM20DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10000625,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0026000,0.1549000,191.0000000,0.0005000,,,,46.7,MPG,,,,,46.960,-0.71610,0.030170,18.640,-0.55190,0.027020,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,3,2.000,9NSXV02.0G2A,Car,140,4,AM20DAC3,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001442,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0289000,0.1394000,261.0000000,0.0156000,,,,34.0,MPG,,,,,46.960,-0.71610,0.030170,14.640,-0.46900,0.025820,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,3,2.000,9NSXV02.0G2A,Car,140,4,AM20DAC3,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001443,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031000,0.1190000,185.0000000,0.0017000,,,,48.0,MPG,,,,,46.960,-0.71610,0.030170,14.640,-0.46900,0.025820,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2.000,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01087125,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0042000,0.1504000,206.0000000,0.0015000,,,,43.2,MPG,,,,,17.770,0.29920,0.021780,1.430,0.17820,0.021580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2.000,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01087130,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0039000,0.1437000,207.0000000,0.0017000,,,,43.0,MPG,,,,,17.770,0.29920,0.021780,1.430,0.17820,0.021580,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2.000,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01088139,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0326000,0.6302000,287.0000000,0.0159000,,,,30.9,MPG,,,,,17.770,0.29920,0.021780,1.430,0.17820,0.021580,TWC,Three-way catalyst,N,,,N,No averaging
